State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,A_Wh_Comp,CI_Min_A_Wh_Comp,CI_Max_A_Wh_Comp,A_Bl_Comp,CI_Min_A_Bl_Comp,CI_Max_A_Bl_Comp,A_Ot_Comp,CI_Min_A_Ot_Comp,CI_Max_A_Ot_Comp,A_Hi_Comp,CI_Min_A_Hi_Comp,CI_Max_A_Hi_Comp,A_Wh_BirthDef,CI_Min_A_Wh_BirthDef,CI_Max_A_Wh_BirthDef,A_Bl_BirthDef,CI_Min_A_Bl_BirthDef,CI_Max_A_Bl_BirthDef,A_Ot_BirthDef,CI_Min_A_Ot_BirthDef,CI_Max_A_Ot_BirthDef,A_Hi_BirthDef,CI_Min_A_Hi_BirthDef,CI_Max_A_Hi_BirthDef,B_Wh_Injury,CI_Min_B_Wh_Injury,CI_Max_B_Wh_Injury,B_Bl_Injury,CI_Min_B_Bl_Injury,CI_Max_B_Bl_Injury,B_Ot_Injury,CI_Min_B_Ot_Injury,CI_Max_B_Ot_Injury,B_Hi_Injury,CI_Min_B_Hi_Injury,CI_Max_B_Hi_Injury,B_Wh_Cancer,CI_Min_B_Wh_Cancer,CI_Max_B_Wh_Cancer,B_Bl_Cancer,CI_Min_B_Bl_Cancer,CI_Max_B_Bl_Cancer,B_Ot_Cancer,CI_Min_B_Ot_Cancer,CI_Max_B_Ot_Cancer,B_Hi_Cancer,CI_Min_B_Hi_Cancer,CI_Max_B_Hi_Cancer,B_Wh_Homicide,CI_Min_B_Wh_Homicide,CI_Max_B_Wh_Homicide,B_Bl_Homicide,CI_Min_B_Bl_Homicide,CI_Max_B_Bl_Homicide,B_Ot_Homicide,CI_Min_B_Ot_Homicide,CI_Max_B_Ot_Homicide,B_Hi_Homicide,CI_Min_B_Hi_Homicide,CI_Max_B_Hi_Homicide,C_Wh_Injury,CI_Min_C_Wh_Injury,CI_Max_C_Wh_Injury,C_Bl_Injury,CI_Min_C_Bl_Injury,CI_Max_C_Bl_Injury,C_Ot_Injury,CI_Min_C_Ot_Injury,CI_Max_C_Ot_Injury,C_Hi_Injury,CI_Min_C_Hi_Injury,CI_Max_C_Hi_Injury,C_Wh_Homicide,CI_Min_C_Wh_Homicide,CI_Max_C_Wh_Homicide,C_Bl_Homicide,CI_Min_C_Bl_Homicide,CI_Max_C_Bl_Homicide,C_Ot_homicide,CI_Min_C_Ot_homicide,CI_Max_C_Ot_homicide,C_Hi_Homicide,CI_Min_C_Hi_Homicide,CI_Max_C_Hi_Homicide,C_Wh_Suicide,CI_Min_C_Wh_Suicide,CI_Max_C_Wh_Suicide,C_Bl_Suicide,CI_Min_C_Bl_Suicide,CI_Max_C_Bl_Suicide,C_Ot_Suicide,CI_Min_C_Ot_Suicide,CI_Max_C_Ot_Suicide,C_Hi_Suicide,CI_Min_C_Hi_Suicide,CI_Max_C_Hi_Suicide,C_Wh_Cancer,CI_Min_C_Wh_Cancer,CI_Max_C_Wh_Cancer,C_Bl_Cancer,CI_Min_C_Bl_Cancer,CI_Max_C_Bl_Cancer,C_Ot_Cancer,CI_Min_C_Ot_Cancer,CI_Max_C_Ot_Cancer,C_Hi_Cancer,CI_Min_C_Hi_Cancer,CI_Max_C_Hi_Cancer,D_Wh_Injury,CI_Min_D_Wh_Injury,CI_Max_D_Wh_Injury,D_Bl_Injury,CI_Min_D_Bl_Injury,CI_Max_D_Bl_Injury,D_Ot_Injury,CI_Min_D_Ot_Injury,CI_Max_D_Ot_Injury,D_Hi_Injury,CI_Min_D_Hi_Injury,CI_Max_D_Hi_Injury,D_Wh_Cancer,CI_Min_D_Wh_Cancer,CI_Max_D_Wh_Cancer,D_Bl_Cancer,CI_Min_D_Bl_Cancer,CI_Max_D_Bl_Cancer,D_Ot_Cancer,CI_Min_D_Ot_Cancer,CI_Max_D_Ot_Cancer,D_Hi_Cancer,CI_Min_D_Hi_Cancer,CI_Max_D_Hi_Cancer,D_Wh_HeartDis,CI_Min_D_Wh_HeartDis,CI_Max_D_Wh_HeartDis,D_Bl_HeartDis,CI_Min_D_Bl_HeartDis,CI_Max_D_Bl_HeartDis,D_Ot_HeartDis,CI_Min_D_Ot_HeartDis,CI_Max_D_Ot_HeartDis,D_Hi_HeartDis,CI_Min_D_Hi_HeartDis,CI_Max_D_Hi_HeartDis,D_Wh_Suicide,CI_Min_D_Wh_Suicide,CI_Max_D_Wh_Suicide,D_Bl_Suicide,CI_Min_D_Bl_Suicide,CI_Max_D_Bl_Suicide,D_Ot_Suicide,CI_Min_D_Ot_Suicide,CI_Max_D_Ot_Suicide,D_Hi_Suicide,CI_Min_D_Hi_Suicide,CI_Max_D_Hi_Suicide,D_Wh_HIV,CI_Min_D_Wh_HIV,CI_Max_D_Wh_HIV,D_Bl_HIV,CI_Min_D_Bl_HIV,CI_Max_D_Bl_HIV,D_Ot_HIV,CI_Min_D_Ot_HIV,CI_Max_D_Ot_HIV,D_Hi_HIV,CI_Min_D_Hi_HIV,CI_Max_D_Hi_HIV,D_Wh_Homicide,CI_Min_D_Wh_Homicide,CI_Max_D_Wh_Homicide,D_Bl_Homicide,CI_Min_D_Bl_Homicide,CI_Max_D_Bl_Homicide,D_Ot_Homicide,CI_Min_D_Ot_Homicide,CI_Max_D_Ot_Homicide,D_Hi_Homicide,CI_Min_D_Hi_Homicide,CI_Max_D_Hi_Homicide,E_Wh_Cancer,CI_Min_E_Wh_Cancer,CI_Max_E_Wh_Cancer,E_Bl_Cancer,CI_Min_E_Bl_Cancer,CI_Max_E_Bl_Cancer,E_Ot_Cancer,CI_Min_E_Ot_Cancer,CI_Max_E_Ot_Cancer,E_Hi_Cancer,CI_Min_E_Hi_Cancer,CI_Max_E_Hi_Cancer,E_Wh_HeartDis,CI_Min_E_Wh_HeartDis,CI_Max_E_Wh_HeartDis,E_Bl_HeartDis,CI_Min_E_Bl_HeartDis,CI_Max_E_Bl_HeartDis,E_Ot_HeartDis,CI_Min_E_Ot_HeartDis,CI_Max_E_Ot_HeartDis,E_Hi_HeartDis,CI_Min_E_Hi_HeartDis,CI_Max_E_Hi_HeartDis,F_Wh_HeartDis,CI_Min_F_Wh_HeartDis,CI_Max_F_Wh_HeartDis,F_Bl_HeartDis,CI_Min_F_Bl_HeartDis,CI_Max_F_Bl_HeartDis,F_Ot_HeartDis,CI_Min_F_Ot_HeartDis,CI_Max_F_Ot_HeartDis,F_Hi_HeartDis,CI_Min_F_Hi_HeartDis,CI_Max_F_Hi_HeartDis,F_Wh_Cancer,CI_Min_F_Wh_Cancer,CI_Max_F_Wh_Cancer,F_Bl_Cancer,CI_Min_F_Bl_Cancer,CI_Max_F_Bl_Cancer,F_Ot_Cancer,CI_Min_F_Ot_Cancer,CI_Max_F_Ot_Cancer,F_Hi_Cancer,CI_Min_F_Hi_Cancer,CI_Max_F_Hi_Cancer,LCD_Time_Span
30,47,Lake,Montana,MT,36,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,20,50,-1111,-1111,-1111,51,36,67,-1111,-1111,-1111,13,2,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,18,6,29,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,13,2,23,-1111,-1111,-1111,15,4,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,29,22,37,-1111,-1111,-1111,18,10,26,-1111,-1111,-1111,29,22,37,-1111,-1111,-1111,20,12,29,-1111,-1111,-1111,26,23,29,-1111,-1111,-1111,28,19,37,-1111,-1111,-1111,25,22,28,-1111,-1111,-1111,27,19,36,-1111,-1111,-1111,1999-2003
30,49,Lewis and Clark,Montana,MT,19,36,16,56,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,23,5,40,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,51,35,68,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,17,5,30,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,14,3,26,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,26,17,34,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,15,8,22,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,11,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,36,31,41,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,15,23,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,24,22,26,-1111,-1111,-1111,26,10,41,-1111,-1111,-1111,22,20,24,-1111,-1111,-1111,35,19,52,-1111,-1111,-1111,1999-2003
30,51,Liberty,Montana,MT,82,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,33,26,39,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,15,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,53,Lincoln,Montana,MT,83,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,68,50,86,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,42,30,53,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,14,6,22,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,13,5,20,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,31,26,36,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,28,23,33,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,29,27,31,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,24,22,26,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,55,McCone,Montana,MT,85,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,39,31,46,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,20,13,26,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,57,Madison,Montana,MT,84,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,32,15,49,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,6,37,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,6,37,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,34,25,44,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,11,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,32,28,36,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,18,24,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,59,Meagher,Montana,MT,87,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,39,23,56,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,15,3,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,28,42,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,20,14,26,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,61,Mineral,Montana,MT,86,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,31,13,49,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,15,-2222,-2222,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,39,27,50,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,30,19,41,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,30,25,36,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,23,18,29,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,63,Missoula,Montana,MT,22,39,19,59,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,39,19,59,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,48,26,69,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,43,30,57,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,29,17,42,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,31,24,37,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,11,7,16,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,11,6,15,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,16,10,21,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,30,26,34,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,17,24,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,24,22,26,-1111,-1111,-1111,10,-2222,-2222,-1111,-1111,-1111,22,20,24,-1111,-1111,-1111,40,22,58,-1111,-1111,-1111,1999-2003
30,65,Musselshell,Montana,MT,87,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,37,28,47,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,26,18,35,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,31,27,35,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,21,18,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
30,67,Park,Montana,MT,84,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,38,26,50,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,14,5,22,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,18,9,27,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,35,28,41,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,19,14,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,26,23,28,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,23,20,25,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,-1111,1994-2003
