State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac
18,029,Dearborn,Indiana,IN,48,4,4,2,2,3,5,1,3,2,0,3,0,40,4,9,0,3,0,0,3,0,1999-2003,89.3,82.8,95.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,031,Decatur,Indiana,IN,47,0,3,0,2,4,2,0,3,1,0,3,0,4,4,2,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,033,De Kalb,Indiana,IN,48,1,3,2,2,3,4,0,3,2,0,3,0,4,4,8,0,3,0,0,3,0,1999-2003,80.7,71.7,89.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,035,Delaware,Indiana,IN,14,4,4,4,10,4,7,3,3,7,0,3,0,3,3,11,0,3,0,1,3,7,2001-2003,68.4,59.5,77.2,74.5,65.6,83.4,47.9,41,54.9,65.9,57.6,74.2,69.7,61.6,77.7
18,037,Dubois,Indiana,IN,48,1,4,2,2,3,4,2,4,2,0,3,0,0,3,8,0,3,0,1,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,039,Elkhart,Indiana,IN,12,3,3,6,15,4,11,3,3,6,0,3,0,9,3,22,0,3,0,0,3,0,2001-2003,79,74.1,83.9,75,67.4,82.5,38.2,32.4,43.9,53.2,44.7,61.6,62.1,54.2,70.1
18,041,Fayette,Indiana,IN,28,0,3,1,0,3,3,0,3,3,0,3,0,2,4,4,0,3,0,0,3,1,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,043,Floyd,Indiana,IN,17,0,3,4,3,3,7,1,3,4,0,3,0,28,4,18,0,3,0,4,4,0,1999-2003,80.5,73.3,87.7,-1111.1,-1111.1,-1111.1,55.1,45.2,65,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,045,Fountain,Indiana,IN,55,0,3,0,2,3,4,1,3,2,0,3,0,0,3,4,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,047,Franklin,Indiana,IN,38,1,3,0,4,3,9,0,3,2,0,3,2,18,4,7,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,049,Fulton,Indiana,IN,55,1,3,0,5,4,4,3,3,2,0,3,0,7,4,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,051,Gibson,Indiana,IN,26,4,4,2,2,3,3,0,3,2,0,3,0,2,3,3,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,053,Grant,Indiana,IN,19,3,4,4,5,3,7,0,3,7,0,3,0,0,3,15,0,3,0,1,3,0,1999-2003,75,66.2,83.9,82.5,73.8,91.2,44.8,35.7,53.9,-1111.1,-1111.1,-1111.1,72.3,63.1,81.5
18,055,Greene,Indiana,IN,26,1,4,2,1,3,3,0,3,2,0,3,0,1,3,3,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,057,Hamilton,Indiana,IN,12,4,3,6,18,4,12,6,3,6,0,3,0,21,4,25,0,3,0,1,3,0,2001-2003,85.2,81,89.4,77.7,70.5,84.8,48,41.9,54,63.4,54.3,72.4,70.9,62.7,79
18,059,Hancock,Indiana,IN,46,1,3,3,2,3,6,0,3,6,0,3,0,4,3,11,0,3,0,0,3,3,1999-2003,80.8,72.7,88.9,87.9,80.1,95.8,57,47.1,66.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,061,Harrison,Indiana,IN,47,0,3,0,2,3,3,2,3,2,0,3,0,5,4,3,0,3,0,1,4,0,1999-2003,84.3,76.3,92.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,063,Hendricks,Indiana,IN,46,2,3,5,2,3,11,2,3,11,0,3,0,3,3,22,0,3,0,2,3,5,1999-2003,84,77.9,90.1,86.1,79,93.2,42.4,35,49.8,77,68.7,85.4,77.8,69.8,85.9
18,065,Henry,Indiana,IN,26,2,4,2,1,3,5,2,4,2,0,3,0,5,4,5,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,067,Howard,Indiana,IN,17,4,3,4,12,4,8,4,3,4,1,3,0,3,3,21,0,3,0,1,3,0,1999-2003,74.4,67.3,81.4,-1111.1,-1111.1,-1111.1,43.4,35.4,51.5,-1111.1,-1111.1,-1111.1,64.4,54.7,74.2
18,069,Huntington,Indiana,IN,48,0,3,2,1,3,4,1,4,2,0,3,0,2,3,8,0,3,0,0,3,0,1999-2003,86.8,78.7,95,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,071,Jackson,Indiana,IN,47,1,3,0,0,3,4,1,3,2,0,3,0,2,3,4,0,3,0,0,3,0,1999-2003,78.4,68.8,88.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,073,Jasper,Indiana,IN,47,0,3,0,0,3,3,0,3,2,0,3,0,1,3,3,0,3,0,0,3,0,1999-2003,85,75.8,94.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,075,Jay,Indiana,IN,60,3,4,0,5,3,9,1,3,2,0,3,0,5,4,7,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,077,Jefferson,Indiana,IN,28,0,3,2,2,3,3,0,3,3,0,3,0,6,4,5,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,079,Jennings,Indiana,IN,47,0,3,0,0,3,3,0,3,1,0,3,0,5,4,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,081,Johnson,Indiana,IN,12,6,4,4,7,3,7,8,4,4,0,3,0,1,3,15,0,3,0,1,3,0,2001-2003,88.2,83.1,93.3,87.9,80.8,94.9,49.5,41.7,57.3,-1111.1,-1111.1,-1111.1,66.1,56.3,75.8
18,083,Knox,Indiana,IN,30,1,4,0,1,3,4,0,3,4,0,3,0,8,4,6,0,3,0,1,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,085,Kosciusko,Indiana,IN,45,2,4,4,1,3,7,0,3,4,0,3,0,1,3,22,0,3,0,1,3,0,1999-2003,74,65.9,82,-1111.1,-1111.1,-1111.1,29,21.4,36.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,087,Lagrange,Indiana,IN,48,2,4,2,1,3,4,1,4,2,0,3,0,66,4,7,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,089,Lake,Indiana,IN,4,6,3,15,16,3,44,30,3,29,0,3,0,19,3,29,0,3,0,30,4,15,2001-2003,77.2,73.4,81,73.3,68.1,78.5,34.4,30.3,38.6,51.6,45.8,57.4,53.6,47.9,59.2
18,091,La Porte,Indiana,IN,11,2,3,3,5,3,7,2,3,3,0,3,0,1,3,13,0,3,0,2,4,3,2001-2003,76.1,69.5,82.7,72.6,63.3,81.9,37.6,30.4,44.9,64.2,54.5,73.8,61,51.1,70.9
18,093,Lawrence,Indiana,IN,25,2,3,2,1,3,5,2,3,2,0,3,0,7,4,2,0,3,0,0,3,0,1999-2003,73.7,63.9,83.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,095,Madison,Indiana,IN,14,5,4,4,4,3,8,1,3,8,1,3,0,0,3,12,0,3,0,1,3,8,2001-2003,74.3,68.2,80.4,78,70,86.1,37.1,31.1,43.2,67.5,59.9,75.1,67.9,60.3,75.4
18,097,Marion,Indiana,IN,3,34,3,26,49,3,129,72,3,104,1,3,0,41,3,78,0,3,0,189,4,155,2001-2003,82.6,80.5,84.8,76.3,72.8,79.9,47.3,44.3,50.2,69.6,66,73.3,68.8,65.1,72.4
18,099,Marshall,Indiana,IN,48,1,3,2,3,3,5,3,4,2,0,3,0,7,4,9,0,3,0,0,3,0,1999-2003,77.5,69.1,86,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,101,Martin,Indiana,IN,39,0,3,0,1,3,4,2,4,2,0,3,0,1,4,3,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,103,Miami,Indiana,IN,29,0,3,0,1,3,4,0,3,2,0,3,0,0,3,9,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,105,Monroe,Indiana,IN,14,2,4,4,7,3,7,1,3,7,0,3,0,11,4,11,0,3,0,2,3,7,2001-2003,81,74.7,87.3,72.3,62.6,81.9,50.2,42.6,57.8,70.8,61.5,80.1,79,71,87
18,107,Montgomery,Indiana,IN,25,0,3,2,12,4,4,1,3,2,0,3,0,1,3,2,0,3,0,1,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,109,Morgan,Indiana,IN,46,1,3,3,3,3,7,0,3,7,0,3,0,16,4,13,0,3,0,2,4,3,1999-2003,79.7,71.1,88.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,111,Newton,Indiana,IN,38,0,3,0,1,3,6,0,3,1,0,3,1,0,3,4,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,113,Noble,Indiana,IN,48,3,4,2,3,3,5,1,3,2,0,3,0,4,4,9,0,3,0,0,3,0,1999-2003,83.9,75.7,92.1,-1111.1,-1111.1,-1111.1,22,12.8,31.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,115,Ohio,Indiana,IN,37,0,3,0,0,3,2,1,4,1,0,3,0,3,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,117,Orange,Indiana,IN,60,2,4,0,3,3,8,2,3,2,0,3,0,4,4,6,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,119,Owen,Indiana,IN,39,0,3,0,2,3,9,0,3,4,0,3,0,3,4,6,0,3,0,1,3,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,121,Parke,Indiana,IN,60,2,4,0,3,3,7,2,3,2,0,3,0,4,4,5,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,123,Perry,Indiana,IN,55,0,3,0,5,4,4,3,4,2,0,3,0,2,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,125,Pike,Indiana,IN,60,0,3,0,1,3,5,1,3,1,0,3,0,1,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,127,Porter,Indiana,IN,12,1,3,5,4,3,9,8,4,5,0,3,0,13,4,18,0,3,0,0,3,0,2001-2003,76.3,69.5,83.1,82.4,74.6,90.2,31.9,25.4,38.3,60.7,51.3,70.1,65,56.1,73.8
18,129,Posey,Indiana,IN,47,3,4,0,2,3,3,1,3,1,0,3,0,3,4,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,131,Pulaski,Indiana,IN,57,2,4,0,6,4,4,0,3,0,0,3,0,3,4,4,0,3,0,3,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,133,Putnam,Indiana,IN,25,0,3,2,1,3,4,2,3,2,0,3,0,1,3,2,0,3,0,2,4,0,1999-2003,81.7,72,91.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,135,Randolph,Indiana,IN,30,1,4,0,0,3,3,0,3,3,0,3,0,0,3,4,0,3,0,0,3,1,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,137,Ripley,Indiana,IN,47,1,4,0,0,3,3,1,3,1,0,3,0,9,4,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,139,Rush,Indiana,IN,57,1,4,0,2,3,5,1,4,0,0,3,0,2,3,5,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,141,St. Joseph,Indiana,IN,9,10,3,8,9,3,24,23,4,16,2,3,0,4,3,24,0,3,0,3,3,8,2001-2003,79.9,75.7,84.2,73.9,67.1,80.6,41.1,35.9,46.3,70.5,64.5,76.5,70.4,64.4,76.4
18,143,Scott,Indiana,IN,39,0,3,0,2,3,9,1,3,5,0,3,0,4,4,7,0,3,0,0,3,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,145,Shelby,Indiana,IN,48,2,4,2,0,3,4,0,3,2,0,3,0,5,4,9,0,3,0,0,3,0,1999-2003,80.5,71.5,89.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,147,Spencer,Indiana,IN,38,1,3,0,3,3,8,1,3,2,1,3,2,8,4,6,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,149,Starke,Indiana,IN,39,2,4,0,2,3,9,1,3,5,0,3,0,1,3,7,0,3,0,0,3,2,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,151,Steuben,Indiana,IN,25,1,3,2,1,3,3,0,3,2,0,3,0,5,4,2,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,153,Sullivan,Indiana,IN,60,0,3,0,47,4,9,6,4,2,0,3,0,0,3,6,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,155,Switzerland,Indiana,IN,60,0,3,0,0,3,4,1,3,1,0,3,0,7,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,157,Tippecanoe,Indiana,IN,11,1,3,5,9,3,9,2,3,5,0,3,0,2,3,18,0,3,0,3,4,5,2001-2003,82,76.4,87.7,77.3,68.8,85.8,39.9,33,46.8,66.2,57.1,75.3,70.7,62.2,79.1
18,159,Tipton,Indiana,IN,55,4,4,0,3,4,3,3,4,2,0,3,0,1,3,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,161,Union,Indiana,IN,38,0,3,0,0,3,3,0,3,1,0,3,1,2,4,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,163,Vanderburgh,Indiana,IN,16,10,4,5,4,3,26,21,4,10,1,3,0,1,3,31,0,3,0,5,4,5,2001-2003,85.6,81.5,89.7,83.9,77.7,90,50.6,44.4,56.7,74,67.1,80.9,69.9,62.7,77.1
18,165,Vermillion,Indiana,IN,55,3,4,0,1,3,3,3,4,2,0,3,0,1,3,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,167,Vigo,Indiana,IN,16,4,3,3,5,4,16,3,3,6,0,3,0,0,3,19,0,3,0,2,4,3,2001-2003,74.5,67.8,81.2,-1111.1,-1111.1,-1111.1,43.9,36.2,51.6,74.1,65.1,83.1,68.5,58.8,78.2
18,169,Wabash,Indiana,IN,26,0,3,2,1,3,3,0,3,2,0,3,0,0,3,3,0,3,0,1,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,171,Warren,Indiana,IN,54,0,3,0,1,3,3,0,3,1,0,3,0,0,3,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,173,Warrick,Indiana,IN,45,0,3,3,3,3,5,3,3,3,0,3,0,5,3,16,0,3,0,0,3,0,1999-2003,84.6,75.2,94,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,175,Washington,Indiana,IN,29,0,3,0,0,3,3,0,3,1,0,3,0,1,3,7,0,3,0,0,3,1,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,177,Wayne,Indiana,IN,24,0,3,4,2,3,11,0,3,7,0,3,0,4,3,4,0,3,0,1,3,4,1999-2003,78.6,70.7,86.5,-1111.1,-1111.1,-1111.1,37.9,29.4,46.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,179,Wells,Indiana,IN,47,1,4,0,0,3,3,1,3,1,0,3,0,0,3,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,181,White,Indiana,IN,27,0,3,1,0,3,1,3,4,1,0,3,0,1,3,3,0,3,0,1,4,0,1999-2003,84.1,74.7,93.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
18,183,Whitley,Indiana,IN,48,0,3,2,2,3,3,4,4,2,0,3,0,3,4,6,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,001,Adair,Iowa,IA,58,0,3,0,2,4,2,0,3,1,0,3,0,1,4,2,0,3,0,0,3,0,1994-2003,78.9,69.2,88.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,003,Adams,Iowa,IA,61,0,3,0,2,4,3,1,4,0,0,3,0,1,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,005,Allamakee,Iowa,IA,40,0,3,0,4,4,6,1,3,1,0,3,0,1,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,007,Appanoose,Iowa,IA,63,0,3,0,11,4,11,6,4,4,0,3,0,0,3,1,0,3,0,0,3,4,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,009,Audubon,Iowa,IA,59,0,3,0,1,3,3,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,011,Benton,Iowa,IA,27,0,3,1,0,3,1,0,3,1,0,3,0,1,3,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,82.2,72.4,92.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,013,Black Hawk,Iowa,IA,14,0,3,4,8,3,8,4,3,8,0,3,0,14,4,11,0,3,0,0,3,8,2001-2003,83.2,79.6,86.7,83,78.4,87.6,60.1,54.9,65.3,68.2,61.3,75.1,74.3,68.1,80.4
19,015,Boone,Iowa,IA,26,0,3,1,1,3,3,0,3,1,0,3,0,2,4,3,0,3,0,0,3,1,1999-2003,76.9,68.7,85.1,80.3,71.1,89.5,43,33.6,52.4,-1111.1,-1111.1,-1111.1,80.9,70.9,90.9
19,017,Bremer,Iowa,IA,55,0,3,0,5,4,5,3,3,2,0,3,0,1,3,5,0,3,0,1,3,0,1994-2003,81.1,73.2,89.1,83.7,74.1,93.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,84.9,75.5,94.3
19,019,Buchanan,Iowa,IA,40,0,3,0,2,3,8,3,3,2,0,3,0,12,4,6,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,021,Buena Vista,Iowa,IA,55,0,3,0,4,4,4,5,4,2,0,3,0,2,3,4,0,3,0,2,4,0,1994-2003,83.9,76.4,91.4,86,76.3,95.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,023,Butler,Iowa,IA,55,0,3,0,0,3,3,0,3,2,0,3,0,2,3,3,0,3,0,0,3,0,1994-2003,86.9,78.5,95.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
19,025,Calhoun,Iowa,IA,54,0,3,0,2,4,3,1,4,1,0,3,0,3,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
